gameId,goalieId,goalieName,season,team,isGoalieTeamHome,lastGoalieInNet,goalieIdSeasonGAA,goalieIdSeasonSavePct,beforeGameSesaonSavePct,beforeGameSeasonGAA
2015020877,8466141,Roberto Luongo,2015,FLA,1,1,2.2,0.9251700680272108,0.9242072699149264,2.227272727272727
2015020909,8466141,Roberto Luongo,2015,FLA,1,1,2.1956521739130435,0.9250185597624352,0.9251700680272108,2.2
2015020923,8466141,Roberto Luongo,2015,FLA,0,1,2.2127659574468086,0.924198250728863,0.9250185597624352,2.1956521739130435
2015020932,8466141,Roberto Luongo,2015,FLA,0,1,2.1875,0.92467718794835,0.924198250728863,2.2127659574468086
2015020949,8466141,Roberto Luongo,2015,FLA,0,1,2.183673469387755,0.9249649368863956,0.92467718794835,2.1875
2015020962,8466141,Roberto Luongo,2015,FLA,0,1,2.2,0.9241902136457616,0.9249649368863956,2.183673469387755
2015020988,8466141,Roberto Luongo,2015,FLA,1,0,2.235294117647059,0.9222903885480572,0.9241902136457616,2.2
2015021010,8466141,Roberto Luongo,2015,FLA,1,1,2.230769230769231,0.9224080267558528,0.9222903885480572,2.235294117647059
2015021023,8466141,Roberto Luongo,2015,FLA,1,1,2.2641509433962264,0.921104536489152,0.9224080267558528,2.230769230769231
2015021033,8466141,Roberto Luongo,2015,FLA,0,1,2.2777777777777777,0.920593931568754,0.921104536489152,2.2641509433962264
2015021056,8466141,Roberto Luongo,2015,FLA,0,1,2.2545454545454544,0.9216182048040455,0.920593931568754,2.2777777777777777
2015021072,8466141,Roberto Luongo,2015,FLA,1,1,2.2857142857142856,0.9205462445685908,0.9216182048040455,2.2545454545454544
2015021101,8466141,Roberto Luongo,2015,FLA,0,1,2.263157894736842,0.9216281895504252,0.9205462445685908,2.2857142857142856
2015021122,8466141,Roberto Luongo,2015,FLA,0,1,2.2586206896551726,0.9220701963117192,0.9216281895504252,2.263157894736842
2015021144,8466141,Roberto Luongo,2015,FLA,1,1,2.288135593220339,0.9210064365125804,0.9220701963117192,2.2586206896551726
2015021172,8466141,Roberto Luongo,2015,FLA,1,1,2.3,0.9205526770293608,0.9210064365125804,2.288135593220339
2015021192,8466141,Roberto Luongo,2015,FLA,0,1,2.278688524590164,0.9214689265536724,0.9205526770293608,2.3
2015021221,8466141,Roberto Luongo,2015,FLA,1,1,2.274193548387097,0.921579532814238,0.9214689265536724,2.278688524590164
2015020006,8467950,Craig Anderson,2015,OTT,0,1,1.0,0.9629629629629628,0.9096458472042388,2.578563039015204
2015020019,8467950,Craig Anderson,2015,OTT,0,1,2.5,0.9264705882352942,0.9629629629629628,1.0
2015020046,8467950,Craig Anderson,2015,OTT,0,1,2.6666666666666665,0.926605504587156,0.9264705882352942,2.5
2015020051,8467950,Craig Anderson,2015,OTT,0,1,2.5,0.9310344827586208,0.926605504587156,2.6666666666666665
2015020066,8467950,Craig Anderson,2015,OTT,1,1,2.6,0.923529411764706,0.9310344827586208,2.5
2015020109,8467950,Craig Anderson,2015,OTT,1,1,2.6666666666666665,0.917948717948718,0.923529411764706,2.6
2015020134,8467950,Craig Anderson,2015,OTT,1,1,2.857142857142857,0.9141630901287554,0.917948717948718,2.6666666666666665
2015020158,8467950,Craig Anderson,2015,OTT,1,1,3.125,0.9042145593869731,0.9141630901287554,2.857142857142857
2015020175,8467950,Craig Anderson,2015,OTT,0,1,2.888888888888889,0.912751677852349,0.9042145593869731,3.125
2015020188,8467950,Craig Anderson,2015,OTT,1,1,2.8,0.9171597633136096,0.912751677852349,2.888888888888889
2015020223,8467950,Craig Anderson,2015,OTT,0,1,3.1818181818181817,0.9069148936170212,0.9171597633136096,2.8
2015020246,8467950,Craig Anderson,2015,OTT,1,1,3.0,0.9121951219512195,0.9069148936170212,3.1818181818181817
2015020264,8467950,Craig Anderson,2015,OTT,1,1,3.076923076923077,0.9105145413870246,0.9121951219512195,3.0
2015020283,8467950,Craig Anderson,2015,OTT,1,1,2.857142857142857,0.9152542372881356,0.9105145413870246,3.076923076923077
2015020294,8467950,Craig Anderson,2015,OTT,1,1,2.6666666666666665,0.9212598425196852,0.9152542372881356,2.857142857142857
2015020315,8467950,Craig Anderson,2015,OTT,0,1,2.75,0.9192660550458716,0.9212598425196852,2.6666666666666665
2015020328,8467950,Craig Anderson,2015,OTT,0,1,2.764705882352941,0.9200680272108844,0.9192660550458716,2.75
2015020351,8467950,Craig Anderson,2015,OTT,0,1,2.833333333333333,0.915980230642504,0.9200680272108844,2.764705882352941
2015020361,8467950,Craig Anderson,2015,OTT,1,1,2.8421052631578947,0.9154929577464788,0.915980230642504,2.833333333333333
2015020376,8467950,Craig Anderson,2015,OTT,1,1,2.85,0.9158050221565732,0.9154929577464788,2.8421052631578947
2015020390,8467950,Craig Anderson,2015,OTT,1,1,2.8095238095238093,0.9166666666666666,0.9158050221565732,2.85
2015020401,8467950,Craig Anderson,2015,OTT,0,1,2.8181818181818183,0.9159891598915988,0.9166666666666666,2.8095238095238093
2015020412,8467950,Craig Anderson,2015,OTT,0,1,2.782608695652174,0.9163398692810456,0.9159891598915988,2.8181818181818183
2015020422,8467950,Craig Anderson,2015,OTT,0,1,2.7916666666666665,0.915617128463476,0.9163398692810456,2.782608695652174
2015020437,8467950,Craig Anderson,2015,OTT,0,0,2.8,0.9151515151515152,0.915617128463476,2.7916666666666665
2015020451,8467950,Craig Anderson,2015,OTT,1,1,2.8076923076923075,0.9152148664343788,0.9151515151515152,2.8
2015020480,8467950,Craig Anderson,2015,OTT,1,1,2.7777777777777777,0.9161073825503356,0.9152148664343788,2.8076923076923075
2015020511,8467950,Craig Anderson,2015,OTT,0,1,2.7142857142857144,0.9186295503211992,0.9161073825503356,2.7777777777777777
2015020526,8467950,Craig Anderson,2015,OTT,1,1,2.655172413793104,0.920863309352518,0.9186295503211992,2.7142857142857144
2015020541,8467950,Craig Anderson,2015,OTT,0,1,2.8,0.9168316831683168,0.920863309352518,2.655172413793104
2015020581,8467950,Craig Anderson,2015,OTT,0,1,2.774193548387097,0.917228103946102,0.9168316831683168,2.8
2015020602,8467950,Craig Anderson,2015,OTT,1,1,2.78125,0.9156398104265404,0.917228103946102,2.774193548387097
2015020617,8467950,Craig Anderson,2015,OTT,1,1,2.727272727272727,0.9173553719008264,0.9156398104265404,2.78125
2015020645,8467950,Craig Anderson,2015,OTT,0,1,2.764705882352941,0.9165927240461402,0.9173553719008264,2.727272727272727
2015020661,8467950,Craig Anderson,2015,OTT,0,1,2.771428571428572,0.916307161345988,0.9165927240461402,2.764705882352941
2015020681,8467950,Craig Anderson,2015,OTT,0,1,2.7777777777777777,0.916247906197655,0.916307161345988,2.771428571428572
2015020694,8467950,Craig Anderson,2015,OTT,0,0,2.810810810810811,0.9134054954204828,0.916247906197655,2.7777777777777777
2015020721,8467950,Craig Anderson,2015,OTT,1,1,2.736842105263158,0.9158576051779936,0.9134054954204828,2.810810810810811
2015020735,8467950,Craig Anderson,2015,OTT,1,1,2.743589743589744,0.9149443561208268,0.9158576051779936,2.736842105263158
2015020748,8467950,Craig Anderson,2015,OTT,0,1,2.825,0.91321044546851,0.9149443561208268,2.743589743589744
2015020763,8467950,Craig Anderson,2015,OTT,1,0,2.8292682926829267,0.9115853658536586,0.91321044546851,2.825
2015020780,8467950,Craig Anderson,2015,OTT,1,1,2.7857142857142856,0.912621359223301,0.9115853658536586,2.8292682926829267
2015020792,8467950,Craig Anderson,2015,OTT,1,1,2.744186046511628,0.9139314369073668,0.912621359223301,2.7857142857142856
2015020806,8467950,Craig Anderson,2015,OTT,0,1,2.727272727272727,0.9142244460328808,0.9139314369073668,2.744186046511628
2015020829,8467950,Craig Anderson,2015,OTT,0,1,2.7333333333333334,0.9144645340751044,0.9142244460328808,2.727272727272727
2015020851,8467950,Craig Anderson,2015,OTT,1,1,2.6956521739130435,0.916046039268788,0.9144645340751044,2.7333333333333334
2015020861,8467950,Craig Anderson,2015,OTT,1,1,2.680851063829788,0.9165009940357852,0.916046039268788,2.6956521739130435
2015020876,8467950,Craig Anderson,2015,OTT,1,1,2.6666666666666665,0.9168831168831169,0.9165009940357852,2.680851063829788
2015020900,8467950,Craig Anderson,2015,OTT,0,1,2.63265306122449,0.91793893129771,0.9168831168831169,2.6666666666666665
2015020914,8467950,Craig Anderson,2015,OTT,0,1,2.66,0.9172370877411326,0.91793893129771,2.63265306122449
2015020928,8467950,Craig Anderson,2015,OTT,0,1,2.6862745098039214,0.9167173252279636,0.9172370877411326,2.66
2015020946,8467950,Craig Anderson,2015,OTT,1,0,2.6923076923076925,0.9164677804295944,0.9167173252279636,2.6862745098039214
2015021010,8467950,Craig Anderson,2015,OTT,0,1,2.754716981132076,0.9144698301113064,0.9164677804295944,2.6923076923076925
2015021022,8467950,Craig Anderson,2015,OTT,1,1,2.703703703703704,0.9158986175115208,0.9144698301113064,2.754716981132076
2015021044,8467950,Craig Anderson,2015,OTT,1,1,2.690909090909091,0.9159568427030096,0.9158986175115208,2.703703703703704
2015021061,8467950,Craig Anderson,2015,OTT,0,1,2.696428571428572,0.9158774373259052,0.9159568427030096,2.690909090909091
2015021092,8467950,Craig Anderson,2015,OTT,1,1,2.701754385964912,0.9151982378854624,0.9158774373259052,2.696428571428572
2015021121,8467950,Craig Anderson,2015,OTT,1,1,2.7241379310344827,0.9148247978436658,0.9151982378854624,2.701754385964912
2015021158,8467950,Craig Anderson,2015,OTT,0,1,2.711864406779661,0.9148936170212766,0.9148247978436658,2.7241379310344827
2015021208,8467950,Craig Anderson,2015,OTT,1,1,2.683333333333333,0.9158829676071056,0.9148936170212766,2.711864406779661
2015020003,8468011,Ryan Miller,2015,VAN,0,1,1.0,0.9666666666666668,0.9096458472042388,2.578563039015204
2015020028,8468011,Ryan Miller,2015,VAN,1,1,2.0,0.9411764705882352,0.9666666666666668,1.0
2015020036,8468011,Ryan Miller,2015,VAN,0,1,1.6666666666666667,0.9484536082474226,0.9411764705882352,2.0
2015020045,8468011,Ryan Miller,2015,VAN,0,1,1.25,0.9553571428571428,0.9484536082474226,1.6666666666666667
2015020062,8468011,Ryan Miller,2015,VAN,1,1,1.8,0.9375,0.9553571428571428,1.25
2015020078,8468011,Ryan Miller,2015,VAN,1,1,1.8333333333333333,0.9345238095238096,0.9375,1.8
2015020098,8468011,Ryan Miller,2015,VAN,1,1,2.0,0.9310344827586208,0.9345238095238096,1.8333333333333333
2015020116,8468011,Ryan Miller,2015,VAN,1,1,2.125,0.9264069264069263,0.9310344827586208,2.0
2015020133,8468011,Ryan Miller,2015,VAN,1,1,2.0,0.9299610894941636,0.9264069264069263,2.125
2015020143,8468011,Ryan Miller,2015,VAN,0,1,2.2,0.9230769230769232,0.9299610894941636,2.0
2015020171,8468011,Ryan Miller,2015,VAN,1,1,2.090909090909091,0.926751592356688,0.9230769230769232,2.2
2015020183,8468011,Ryan Miller,2015,VAN,1,1,2.1666666666666665,0.9228486646884272,0.926751592356688,2.090909090909091
2015020200,8468011,Ryan Miller,2015,VAN,0,1,2.230769230769231,0.9192200557103064,0.9228486646884272,2.1666666666666665
2015020212,8468011,Ryan Miller,2015,VAN,0,1,2.357142857142857,0.9147286821705426,0.9192200557103064,2.230769230769231
2015020234,8468011,Ryan Miller,2015,VAN,0,1,2.4,0.912621359223301,0.9147286821705426,2.357142857142857
2015020249,8468011,Ryan Miller,2015,VAN,0,1,2.5,0.9113082039911308,0.912621359223301,2.4
2015020275,8468011,Ryan Miller,2015,VAN,0,1,2.5294117647058822,0.9111570247933884,0.9113082039911308,2.5
2015020303,8468011,Ryan Miller,2015,VAN,1,1,2.555555555555556,0.9103313840155944,0.9111570247933884,2.5294117647058822
2015020324,8468011,Ryan Miller,2015,VAN,0,1,2.526315789473684,0.912087912087912,0.9103313840155944,2.555555555555556
2015020340,8468011,Ryan Miller,2015,VAN,0,1,2.5,0.9124343257443084,0.912087912087912,2.526315789473684
2015020358,8468011,Ryan Miller,2015,VAN,0,0,2.571428571428572,0.91,0.9124343257443084,2.5
2015020380,8468011,Ryan Miller,2015,VAN,1,1,2.590909090909091,0.909952606635071,0.91,2.571428571428572
2015020407,8468011,Ryan Miller,2015,VAN,1,1,2.565217391304348,0.9115442278860568,0.909952606635071,2.590909090909091
2015020420,8468011,Ryan Miller,2015,VAN,1,1,2.458333333333333,0.915593705293276,0.9115442278860568,2.565217391304348
2015020447,8468011,Ryan Miller,2015,VAN,0,1,2.48,0.9148351648351648,0.915593705293276,2.458333333333333
2015020460,8468011,Ryan Miller,2015,VAN,0,0,2.6153846153846154,0.9109947643979056,0.9148351648351648,2.48
2015020481,8468011,Ryan Miller,2015,VAN,0,1,2.6296296296296298,0.9103535353535354,0.9109947643979056,2.6153846153846154
2015020493,8468011,Ryan Miller,2015,VAN,0,1,2.6785714285714284,0.9100719424460432,0.9103535353535354,2.6296296296296298
2015020647,8468011,Ryan Miller,2015,VAN,0,1,2.689655172413793,0.9106529209621992,0.9100719424460432,2.6785714285714284
2015020671,8468011,Ryan Miller,2015,VAN,0,1,2.6333333333333333,0.9142236699239956,0.9106529209621992,2.689655172413793
2015020683,8468011,Ryan Miller,2015,VAN,0,1,2.6451612903225805,0.9154639175257732,0.9142236699239956,2.6333333333333333
2015020709,8468011,Ryan Miller,2015,VAN,0,1,2.6875,0.913913913913914,0.9154639175257732,2.6451612903225805
2015020738,8468011,Ryan Miller,2015,VAN,1,1,2.6666666666666665,0.9135559921414538,0.913913913913914,2.6875
2015020769,8468011,Ryan Miller,2015,VAN,1,1,2.617647058823529,0.9149139579349904,0.9135559921414538,2.6666666666666665
2015020786,8468011,Ryan Miller,2015,VAN,1,1,2.6,0.915270018621974,0.9149139579349904,2.617647058823529
2015020808,8468011,Ryan Miller,2015,VAN,0,1,2.555555555555556,0.9169675090252708,0.915270018621974,2.6
2015020830,8468011,Ryan Miller,2015,VAN,1,1,2.5675675675675675,0.916958041958042,0.9169675090252708,2.555555555555556
2015020868,8468011,Ryan Miller,2015,VAN,1,1,2.6052631578947367,0.9158163265306124,0.916958041958042,2.5675675675675675
2015020888,8468011,Ryan Miller,2015,VAN,1,1,2.5641025641025643,0.9176276771004942,0.9158163265306124,2.6052631578947367
2015020914,8468011,Ryan Miller,2015,VAN,1,1,2.575,0.9172025723472668,0.9176276771004942,2.5641025641025643
2015020934,8468011,Ryan Miller,2015,VAN,1,1,2.5853658536585367,0.916601101494886,0.9172025723472668,2.575
2015020964,8468011,Ryan Miller,2015,VAN,1,1,2.595238095238096,0.916218293620292,0.916601101494886,2.5853658536585367
2015020992,8468011,Ryan Miller,2015,VAN,0,1,2.627906976744186,0.9149736644093304,0.916218293620292,2.595238095238096
2015021027,8468011,Ryan Miller,2015,VAN,1,1,2.613636363636364,0.9158125915080528,0.9149736644093304,2.627906976744186
2015021051,8468011,Ryan Miller,2015,VAN,1,1,2.6222222222222222,0.9157142857142856,0.9158125915080528,2.613636363636364
2015021075,8468011,Ryan Miller,2015,VAN,1,1,2.608695652173913,0.917184265010352,0.9157142857142856,2.6222222222222222
2015021106,8468011,Ryan Miller,2015,VAN,0,1,2.595744680851064,0.9176232275489534,0.917184265010352,2.608695652173913
2015021131,8468011,Ryan Miller,2015,VAN,1,1,2.6041666666666665,0.9173826834104428,0.9176232275489534,2.595744680851064
2015021161,8468011,Ryan Miller,2015,VAN,0,1,2.591836734693877,0.9179056237879768,0.9173826834104428,2.6041666666666665
2015021187,8468011,Ryan Miller,2015,VAN,1,1,2.58,0.9188168659534298,0.9179056237879768,2.591836734693877
2015021212,8468011,Ryan Miller,2015,VAN,0,1,2.6666666666666665,0.9166666666666666,0.9188168659534298,2.58
2015021096,8468038,Michael Leighton,2015,CHI,1,1,1.0,0.9411764705882352,0.9096458472042388,2.578563039015204
2015020002,8468685,Henrik Lundqvist,2015,NYR,0,1,2.0,0.9411764705882352,0.9096458472042388,2.578563039015204
2015020013,8468685,Henrik Lundqvist,2015,NYR,0,1,2.0,0.9402985074626866,0.9411764705882352,2.0
2015020021,8468685,Henrik Lundqvist,2015,NYR,1,1,2.0,0.9433962264150944,0.9402985074626866,2.0
2015020038,8468685,Henrik Lundqvist,2015,NYR,1,1,2.25,0.9328358208955224,0.9433962264150944,2.0
2015020053,8468685,Henrik Lundqvist,2015,NYR,0,1,2.2,0.9333333333333332,0.9328358208955224,2.25
2015020075,8468685,Henrik Lundqvist,2015,NYR,1,1,2.1666666666666665,0.9312169312169312,0.9333333333333332,2.2
2015020092,8468685,Henrik Lundqvist,2015,NYR,1,1,2.0,0.9375,0.9312169312169312,2.1666666666666665
2015020110,8468685,Henrik Lundqvist,2015,NYR,0,1,2.0,0.9411764705882352,0.9375,2.0
2015020146,8468685,Henrik Lundqvist,2015,NYR,1,1,1.8888888888888888,0.9427609427609428,0.9411764705882352,2.0
2015020174,8468685,Henrik Lundqvist,2015,NYR,1,1,1.9,0.9425981873111784,0.9427609427609428,1.8888888888888888
2015020197,8468685,Henrik Lundqvist,2015,NYR,0,1,1.818181818181818,0.9445983379501384,0.9425981873111784,1.9
2015020217,8468685,Henrik Lundqvist,2015,NYR,1,1,1.6666666666666667,0.949238578680203,0.9445983379501384,1.818181818181818
2015020231,8468685,Henrik Lundqvist,2015,NYR,1,1,1.7692307692307692,0.9462616822429908,0.949238578680203,1.6666666666666667
2015020246,8468685,Henrik Lundqvist,2015,NYR,0,1,1.7142857142857142,0.9467849223946784,0.9462616822429908,1.7692307692307692
2015020284,8468685,Henrik Lundqvist,2015,NYR,0,1,1.7333333333333334,0.9457202505219208,0.9467849223946784,1.7142857142857142
2015020296,8468685,Henrik Lundqvist,2015,NYR,0,1,1.875,0.9424184261036468,0.9457202505219208,1.7333333333333334
2015020309,8468685,Henrik Lundqvist,2015,NYR,1,1,1.7647058823529411,0.9456521739130436,0.9424184261036468,1.875
2015020320,8468685,Henrik Lundqvist,2015,NYR,1,0,1.9444444444444444,0.9392361111111112,0.9456521739130436,1.7647058823529411
2015020330,8468685,Henrik Lundqvist,2015,NYR,0,1,2.0526315789473686,0.9360655737704918,0.9392361111111112,1.9444444444444444
2015020356,8468685,Henrik Lundqvist,2015,NYR,1,1,2.1,0.934984520123839,0.9360655737704918,2.0526315789473686
2015020370,8468685,Henrik Lundqvist,2015,NYR,0,1,2.0476190476190474,0.9370424597364568,0.934984520123839,2.1
2015020401,8468685,Henrik Lundqvist,2015,NYR,1,1,2.0,0.9377652050919376,0.9370424597364568,2.0476190476190474
2015020420,8468685,Henrik Lundqvist,2015,NYR,0,1,2.0,0.9371584699453552,0.9377652050919376,2.0
2015020432,8468685,Henrik Lundqvist,2015,NYR,0,0,2.125,0.9333333333333332,0.9371584699453552,2.0
2015020455,8468685,Henrik Lundqvist,2015,NYR,1,1,2.12,0.932484076433121,0.9333333333333332,2.125
2015020472,8468685,Henrik Lundqvist,2015,NYR,0,1,2.1923076923076925,0.9301470588235294,0.932484076433121,2.12
2015020482,8468685,Henrik Lundqvist,2015,NYR,0,1,2.259259259259259,0.928319623971798,0.9301470588235294,2.1923076923076925
2015020497,8468685,Henrik Lundqvist,2015,NYR,1,0,2.357142857142857,0.9245714285714286,0.928319623971798,2.259259259259259
2015020508,8468685,Henrik Lundqvist,2015,NYR,1,1,2.3448275862068964,0.9239373601789708,0.9245714285714286,2.357142857142857
2015020537,8468685,Henrik Lundqvist,2015,NYR,0,1,2.433333333333333,0.9214208826695371,0.9239373601789708,2.3448275862068964
2015020554,8468685,Henrik Lundqvist,2015,NYR,0,1,2.419354838709677,0.9211356466876972,0.9214208826695371,2.433333333333333
2015020572,8468685,Henrik Lundqvist,2015,NYR,0,1,2.4375,0.9196704428424304,0.9211356466876972,2.419354838709677
2015020590,8468685,Henrik Lundqvist,2015,NYR,1,1,2.4242424242424243,0.9195171026156942,0.9196704428424304,2.4375
2015020614,8468685,Henrik Lundqvist,2015,NYR,1,1,2.4705882352941178,0.9180487804878048,0.9195171026156942,2.4242424242424243
2015020630,8468685,Henrik Lundqvist,2015,NYR,1,1,2.4285714285714284,0.9196597353497163,0.9180487804878048,2.4705882352941178
2015020646,8468685,Henrik Lundqvist,2015,NYR,0,1,2.4166666666666665,0.9201101928374656,0.9196597353497163,2.4285714285714284
2015020660,8468685,Henrik Lundqvist,2015,NYR,0,1,2.4054054054054053,0.9208888888888888,0.9201101928374656,2.4166666666666665
2015020683,8468685,Henrik Lundqvist,2015,NYR,1,1,2.394736842105264,0.9205240174672488,0.9208888888888888,2.4054054054054053
2015020705,8468685,Henrik Lundqvist,2015,NYR,0,1,2.358974358974359,0.9217687074829932,0.9205240174672488,2.394736842105264
2015020721,8468685,Henrik Lundqvist,2015,NYR,0,1,2.35,0.9221854304635762,0.9217687074829932,2.358974358974359
2015020726,8468685,Henrik Lundqvist,2015,NYR,1,1,2.365853658536585,0.9213938411669368,0.9221854304635762,2.35
2015020745,8468685,Henrik Lundqvist,2015,NYR,0,1,2.380952380952381,0.920571882446386,0.9213938411669368,2.365853658536585
2015020760,8468685,Henrik Lundqvist,2015,NYR,1,1,2.372093023255814,0.9201252936570086,0.920571882446386,2.380952380952381
2015020776,8468685,Henrik Lundqvist,2015,NYR,0,1,2.363636363636364,0.9203065134099616,0.9201252936570086,2.372093023255814
2015020790,8468685,Henrik Lundqvist,2015,NYR,1,1,2.333333333333333,0.9212303075768942,0.9203065134099616,2.363636363636364
2015020807,8468685,Henrik Lundqvist,2015,NYR,0,1,2.282608695652174,0.9231894659839064,0.9212303075768942,2.333333333333333
2015020839,8468685,Henrik Lundqvist,2015,NYR,1,1,2.25531914893617,0.9236861051115912,0.9231894659839064,2.282608695652174
2015020855,8468685,Henrik Lundqvist,2015,NYR,1,1,2.2916666666666665,0.921875,0.9236861051115912,2.25531914893617
2015020885,8468685,Henrik Lundqvist,2015,NYR,1,1,2.2448979591836733,0.9230769230769232,0.921875,2.2916666666666665
2015020893,8468685,Henrik Lundqvist,2015,NYR,0,1,2.28,0.922184300341297,0.9230769230769232,2.2448979591836733
2015020910,8468685,Henrik Lundqvist,2015,NYR,0,1,2.2549019607843137,0.9233844103930712,0.922184300341297,2.28
2015020925,8468685,Henrik Lundqvist,2015,NYR,0,1,2.25,0.9239766081871345,0.9233844103930712,2.2549019607843137
